#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B80CBB
#Date Time: 2025-01-13 16:25:08.866
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.003586527777777778,2.593371410190432
-0.003585277777777778,2.574882947700164
-0.003584027777777777,2.534208330221559
-0.003582777777777778,2.500929097739092
-0.003581527777777777,2.482440635248824
-0.003580277777777778,2.441766017770235
-0.003579027777777777,2.404789092789699
-0.003577777777777778,2.36781216780918
-0.003576527777777777,2.330835242828627
-0.003575277777777777,2.293858317848078
-0.003574027777777778,2.264276777863663
-0.003572777777777777,2.223602160385056
-0.003571527777777778,2.186625235404537
-0.003570277777777777,2.149648310424002
-0.003569027777777778,2.12746215543568
-0.003567777777777777,2.079392152960984
-0.003566527777777778,2.046112920478516
-0.003565277777777777,2.009135995497966
-0.003564027777777777,1.975856763015468
-0.003562777777777778,1.942577530533001
-0.003561527777777777,1.894507528058291
-0.003560277777777778,1.864925988073876
-0.003559027777777777,1.824251370595287
-0.003557777777777778,1.790972138112819
-0.003556527777777777,1.757692905630322
-0.003555277777777778,1.717018288151751
-0.003554027777777777,1.676343670673143
-0.003552777777777777,1.650459823186748
-0.003551527777777778,1.606087513210125
-0.003550277777777777,1.558017510735429
-0.003549027777777778,1.532133663249053
-0.003547777777777777,1.48776135327241
-0.003546527777777778,1.461877505786047
-0.003545277777777777,1.421202888307446
-0.003544027777777778,1.373132885832771
-0.003542777777777778,1.336155960852214
-0.003541527777777777,1.306574420867765
-0.003540277777777778,1.262202110891142
-0.003539027777777777,1.228922878408659
-0.003537777777777778,1.180852875933963
-0.003536527777777777,1.151271335949534
-0.003535277777777778,1.114294410969015
-0.003534027777777777,1.073619793490409
-0.003532777777777777,1.040340561007907
-0.003531527777777778,0.9959682510312837
-0.003530277777777777,0.9589913260507328
-0.003529027777777778,0.9257120935682657
-0.003527777777777777,0.8776420910935691
-0.003526527777777778,0.8332697811169261
-0.003525277777777777,0.8110836261286045
-0.003524027777777778,0.7667113161519817
-0.003522777777777777,0.7223390061753185
-0.003521527777777777,0.6816643886967124
-0.003520277777777778,0.6446874637161933
-0.003519027777777777,0.6151059237317411
-0.003517777777777778,0.5633382287590144
-0.003516527777777777,0.5300589962765322
-0.003515277777777778,0.4893843787979613
-0.003514027777777777,0.4450120688212998
-0.003512777777777778,0.4043374513427288
-0.003511527777777777,0.3673605263621745
-0.003510277777777777,0.3303836013816219
-0.003509027777777778,0.2934066764011029
-0.003507777777777777,0.2601274439186206
-0.003506527777777778,0.212057441443924
-0.003505277777777777,0.1787782089614417
-0.003504027777777778,0.1270105139887151
-0.003502777777777777,0.09742897400426288
-0.003501527777777778,0.06784743401984766
-0.003500277777777778,0.01607973904708404
-0.003499027777777777,-0.02459487843151884
-0.003497777777777778,-0.05417641841593406
-0.003496527777777777,-0.1022464208906306
-0.003495277777777778,-0.1466187308672736
-0.003494027777777777,-0.1798979633497559
-0.003492777777777778,-0.2205725808283268
-0.003491527777777777,-0.2649448908049883
-0.003490277777777777,-0.3093172007816414
-0.003489027777777778,-0.3315033557699528
-0.003487777777777777,-0.3721779732485624
-0.003486527777777778,-0.4165502832251853
-0.003485277777777777,-0.4535272082057211
-0.003484027777777778,-0.490504133186257
-0.003482777777777777,-0.5311787506648463
-0.003481527777777778,-0.5718533681434173
-0.003480277777777777,-0.6162256781200788
-0.003479027777777777,-0.6532026031006297
-0.003477777777777778,-0.6864818355830969
-0.003476527777777777,-0.7234587605636563
-0.003475277777777778,-0.7752264555363829
-0.003474027777777777,-0.801110303022758
-0.003472777777777778,-0.8380872280032938
-0.003471527777777777,-0.8824595379799368
-0.003470277777777778,-0.9268318479565596
-0.003469027777777777,-0.9638087729371156
-0.003467777777777777,-1.004483390415722
-0.003466527777777778,-1.041460315396241
-0.003465277777777777,-1.08213493287483
-0.003464027777777778,-1.111716472859259
-0.003462777777777777,-1.152391090337848
-0.003461527777777778,-1.196763400314471
-0.003460277777777777,-1.233740325295027
-0.003459027777777778,-1.274414942773598
-0.003457777777777777,-1.300298790259992
-0.003456527777777777,-1.34467110023665
-0.003455277777777778,-1.377950332719117
-0.003454027777777777,-1.42232264269576
-0.003452777777777778,-1.459299567676296
-0.003451527777777777,-1.492578800158778
-0.003450277777777778,-1.540648802633453
-0.003449027777777777,-1.570230342617903
-0.003447777777777777,-1.614602652594563
-0.003446527777777778,-1.651579577575082
-0.003445277777777777,-1.684858810057579
-0.003444027777777778,-1.718138042540047
-0.003442777777777777,-1.758812660018636
-0.003441527777777778,-1.799487277497226
-0.003440277777777777,-1.836464202477762
-0.003439027777777778,-1.869743434960228
-0.003437777777777777,-1.910418052438833
-0.003436527777777777,-1.93630189992523
-0.003435277777777778,-1.984371902399905
-0.003434027777777777,-2.017651134882398
-0.003432777777777778,-2.039837289870709
-0.003431527777777777,-2.084209599847352
-0.003430277777777778,-2.121186524827888
-0.003429027777777777,-2.161861142306477
-0.003427777777777778,-2.195140374788944
-0.003426527777777777,-2.221024222275334
-0.003425277777777777,-2.258001147255892
-0.003424027777777778,-2.306071149730567
-0.003422777777777777,-2.331954997216942
