#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B80CBB
#Date Time: 2025-01-13 16:25:44.831
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.00213625,0.2194528264400311
0.0021375,0.2194528264400311
0.00213875,0.2157551339419776
0.00214,0.2194528264400311
0.00214125,0.2305459039341919
0.0021425,0.2268482114361383
0.00214375,0.2305459039341919
0.002145,0.2194528264400311
0.00214625,0.2194528264400311
0.0021475,0.2268482114361383
0.00214875,0.2231505189380847
0.00215,0.2305459039341919
0.00215125,0.2416389814283527
0.0021525,0.2231505189380847
0.00215375,0.2342435964322455
0.002155,0.2379412889302991
0.00215625,0.2379412889302991
0.0021575,0.2416389814283527
0.00215875,0.2379412889302991
0.00216,0.2416389814283527
0.00216125,0.2342435964322455
0.0021625,0.2453366739264062
0.00216375,0.2527320589225134
0.002165,0.2527320589225134
0.00216625,0.2490343664244598
0.0021675,0.2527320589225134
0.00216875,0.2453366739264062
0.00217,0.2490343664244598
0.00217125,0.2416389814283527
0.0021725,0.256429751420567
0.00217375,0.256429751420567
0.002175,0.2527320589225134
0.00217625,0.2638251364166742
0.0021775,0.256429751420567
0.00217875,0.2638251364166742
0.00218,0.2601274439186206
0.00218125,0.2601274439186206
0.0021825,0.2601274439186206
0.00218375,0.256429751420567
0.002185,0.2638251364166742
0.00218625,0.2638251364166742
0.0021875,0.2601274439186206
0.00218875,0.2749182139108349
0.00219,0.2675228289147277
0.00219125,0.2749182139108349
0.0021925,0.2675228289147277
0.00219375,0.2675228289147277
0.002195,0.2749182139108349
0.00219625,0.2712205214127813
0.0021975,0.2749182139108349
0.00219875,0.2749182139108349
0.0022,0.2712205214127813
0.00220125,0.2749182139108349
0.0022025,0.2749182139108349
0.00220375,0.2749182139108349
0.002205,0.2786159064088885
0.00220625,0.2823135989069421
0.0022075,0.2712205214127813
0.00220875,0.2823135989069421
0.00221,0.2860112914049956
0.00221125,0.2860112914049956
0.0022125,0.2823135989069421
0.00221375,0.2823135989069421
0.002215,0.2786159064088885
0.00221625,0.2823135989069421
0.0022175,0.2786159064088885
0.00221875,0.2860112914049956
0.00222,0.2860112914049956
0.00222125,0.2786159064088885
0.0022225,0.2860112914049956
0.00222375,0.2786159064088885
0.002225,0.2971043688991564
0.00222625,0.2860112914049956
0.0022275,0.2786159064088885
0.00222875,0.2749182139108349
0.00223,0.2860112914049956
0.00223125,0.2897089839030492
0.0022325,0.2897089839030492
0.00223375,0.2860112914049956
0.002235,0.2860112914049956
0.00223625,0.2934066764011029
0.0022375,0.2971043688991564
0.00223875,0.2934066764011029
0.00224,0.2860112914049956
0.00224125,0.2786159064088885
0.0022425,0.2860112914049956
0.00224375,0.2897089839030492
0.002245,0.2860112914049956
0.00224625,0.2934066764011029
0.0022475,0.2934066764011029
0.00224875,0.2897089839030492
0.00225,0.2860112914049956
0.00225125,0.2860112914049956
0.0022525,0.2934066764011029
0.00225375,0.2934066764011029
0.002255,0.2897089839030492
0.00225625,0.2860112914049956
0.0022575,0.2860112914049956
0.00225875,0.2934066764011029
0.00226,0.30080206139721
0.00226125,0.2971043688991564
0.0022625,0.2860112914049956
0.00226375,0.2934066764011029
0.002265,0.2971043688991564
0.00226625,0.2860112914049956
0.0022675,0.2786159064088885
0.00226875,0.2897089839030492
0.00227,0.2897089839030492
0.00227125,0.2934066764011029
0.0022725,0.2971043688991564
0.00227375,0.2934066764011029
0.002275,0.2860112914049956
0.00227625,0.2897089839030492
0.0022775,0.2860112914049956
0.00227875,0.2897089839030492
0.00228,0.2823135989069421
0.00228125,0.2897089839030492
0.0022825,0.2860112914049956
0.00228375,0.2897089839030492
0.002285,0.2897089839030492
0.00228625,0.2860112914049956
0.0022875,0.2897089839030492
0.00228875,0.2823135989069421
0.00229,0.2860112914049956
0.00229125,0.2860112914049956
0.0022925,0.2823135989069421
0.00229375,0.2786159064088885
0.002295,0.2823135989069421
0.00229625,0.2823135989069421
0.0022975,0.2823135989069421
0.00229875,0.2860112914049956
0.0023,0.2786159064088885
0.00230125,0.2749182139108349
0.0023025,0.2749182139108349
0.00230375,0.2786159064088885
0.002305,0.2749182139108349
0.00230625,0.2786159064088885
0.0023075,0.2786159064088885
0.00230875,0.2712205214127813
0.00231,0.2749182139108349
0.00231125,0.2675228289147277
0.0023125,0.2749182139108349
0.00231375,0.2712205214127813
0.002315,0.2749182139108349
0.00231625,0.2712205214127813
0.0023175,0.2638251364166742
0.00231875,0.2712205214127813
0.00232,0.2675228289147277
0.00232125,0.2675228289147277
0.0023225,0.2601274439186206
0.00232375,0.2675228289147277
0.002325,0.2638251364166742
0.00232625,0.2675228289147277
0.0023275,0.2638251364166742
0.00232875,0.256429751420567
0.00233,0.2638251364166742
0.00233125,0.2527320589225134
0.0023325,0.2601274439186206
0.00233375,0.2527320589225134
0.002335,0.2638251364166742
0.00233625,0.256429751420567
0.0023375,0.2601274439186206
0.00233875,0.2453366739264062
0.00234,0.2453366739264062
0.00234125,0.2453366739264062
0.0023425,0.256429751420567
0.00234375,0.2527320589225134
0.002345,0.2490343664244598
0.00234625,0.2453366739264062
0.0023475,0.2342435964322455
0.00234875,0.2416389814283527
0.00235,0.2379412889302991
0.00235125,0.2342435964322455
0.0023525,0.2416389814283527
0.00235375,0.2453366739264062
0.002355,0.2416389814283527
0.00235625,0.2305459039341919
0.0023575,0.2342435964322455
0.00235875,0.2305459039341919
0.00236,0.2342435964322455
0.00236125,0.2305459039341919
0.0023625,0.2305459039341919
0.00236375,0.2194528264400311
0.002365,0.2231505189380847
0.00236625,0.2194528264400311
0.0023675,0.2305459039341919
0.00236875,0.2231505189380847
0.00237,0.2194528264400311
0.00237125,0.2268482114361383
0.0023725,0.212057441443924
0.00237375,0.2157551339419776
0.002375,0.212057441443924
0.00237625,0.212057441443924
0.0023775,0.2046620564478168
0.00237875,0.2009643639497632
0.00238,0.2046620564478168
0.00238125,0.2083597489458704
0.0023825,0.2083597489458704
0.00238375,0.1972666714517096
0.002385,0.2009643639497632
0.00238625,0.2009643639497632
0.0023875,0.1972666714517096
0.00238875,0.2009643639497632
0.00239,0.1898712864556025
0.00239125,0.1972666714517096
0.0023925,0.1935689789536561
0.00239375,0.1861735939575489
0.002395,0.1824759014594953
0.00239625,0.1787782089614417
0.0023975,0.1824759014594953
0.00239875,0.1861735939575489
0.0024,0.1787782089614417
0.00240125,0.167685131467281
0.0024025,0.1787782089614417
0.00240375,0.1750805164633882
0.002405,0.1713828239653346
0.00240625,0.1750805164633882
0.0024075,0.1713828239653346
