Time (s),Channel 1 (V),Channel 2 (V)
-0.001353110165016502,-2.816352714461961,-0.09726891133212928
-0.001352780165016502,-2.805259636967801,-0.09726891133212928
-0.001352450165016502,-2.823748099458069,-0.09355573518779135
-0.001352120165016502,-2.834841176952224,-0.07498985446611019
-0.001351790165016502,-2.842236561948333,-0.06013714988875682
-0.001351460165016502,-2.860725024438596,-0.0638503260330863
-0.001351130165016502,-2.868120409434708,-0.04528444531140682
-0.001350800165016502,-2.871818101932769,-0.04157126916705877
-0.001350470165016502,-2.879213486928874,-0.03785809302272423
-0.001350140165016502,-2.882911179426926,-0.04157126916705708
-0.001349810165016502,-2.882911179426934,-0.03414491687838293
-0.001349480165016502,-2.901399641917194,-0.0304317407340467
-0.001349150165016502,-2.908795026913301,-0.02671856458970878
-0.001348820165016502,-2.923585796905515,-0.01557903615669501
-0.001348490165016502,-2.923585796905515,-0.0007263315793433261
-0.001348160165016502,-2.927283489403569,0.006700020709332516
-0.001347830165016502,-2.930981181901622,0.01041319685367044
-0.001347500165016502,-2.942074259395783,0.02897907757536004
-0.001347170165016502,-2.953167336889944,0.03269225371969797
-0.001346840165016502,-2.953167336889944,0.03269225371969797
-0.001346510165016502,-2.953167336889944,0.05125813444138757
-0.001346180165016502,-2.956865029387997,0.04754495829704965
-0.001345850165016502,-2.967958106882158,0.04754495829704965
-0.001345520165016502,-2.986446569372426,0.05868448673006341
-0.001345190165016502,-2.982748876874373,0.06611083901873925
-0.001344860165016502,-2.982748876874373,0.07725036745175302
-0.001344530165016502,-2.975353491878265,0.08096354359609094
-0.001344200165016502,-2.986446569372426,0.08467671974042887
-0.001343870165016502,-2.993841954368533,0.1032426004621185
-0.001343540165016502,-3.001237339364637,0.1032426004621185
-0.001343210165016502,-2.997539646866589,0.09210307202910976
-0.001342880165016502,-3.00493503186269,0.09952942431777717
-0.001342550165016502,-3.004935031862694,0.1106689527507893
-0.001342220165016502,-3.012330416858796,0.1255216573281527
-0.001341890165016502,-3.001237339364642,0.1403743619054994
-0.001341560165016502,-3.004935031862692,0.1440875380498373
-0.001341230165016502,-3.001237339364647,0.1478007141941718
-0.001340900165016502,-3.016028109356855,0.1440875380498356
-0.001340570165016502,-3.023423494352962,0.1700797710602011
-0.001340240165016502,-3.016028109356855,0.1552270664828494
-0.001339910165016502,-3.023423494352962,0.1663665949158631
-0.001339580165016502,-3.027121186851016,0.1849324756375527
-0.001339250165016502,-3.030818879349069,0.1923588279262286
-0.001338920165016502,-3.030818879349069,0.1849324756375527
-0.001338590165016502,-3.034516571847123,0.2034983563592423
-0.001338260165016502,-3.04191195684323,0.2034983563592423
-0.001337930165016502,-3.034516571847123,0.1960720040705665
-0.001337600165016502,-3.027121186851016,0.218351060936594
-0.001337270165016502,-3.038214264345176,0.2257774132252699
-0.001336940165016502,-3.053005034337391,0.2332037655139457
-0.001336610165016502,-3.049307341839337,0.2406301178026216
-0.001336280165016502,-3.04191195684323,0.2406301178026216
-0.001335950165016502,-3.049307341839337,0.2517696462356354
-0.001335620165016502,-3.04191195684323,0.2480564700912974
-0.001335290165016502,-3.027121186851016,0.2517696462356354
-0.001334960165016502,-3.023423494352964,0.2480564700912991
-0.001334630165016502,-3.023423494352962,0.2666223508129786
-0.001334300165016502,-3.01972580185491,0.2703355269573233
-0.001333970165016502,-3.034516571847116,0.2703355269573249
-0.001333640165016502,-3.027121186851012,0.2851882315346749
-0.001333310165016502,-3.019725801854912,0.2814750553903421
-0.001332980165016502,-3.027121186851009,0.2889014076790196
-0.001332650165016502,-3.012330416858795,0.3000409361120334
-0.001332320165016502,-2.997539646866587,0.3111804645450421
-0.001331990165016502,-3.008632724360748,0.31489364068938
-0.001331660165016502,-3.008632724360748,0.31489364068938
-0.001331330165016502,-3.001237339364641,0.3223199929780558
-0.001331000165016502,-3.001237339364641,0.3186068168337179
-0.001330670165016502,-2.99014426187048,0.3223199929780558
-0.001330340165016502,-2.997539646866587,0.3297463452667317
-0.001330010165016502,-2.99014426187048,0.3260331691223938
-0.001329680165016502,-2.967958106882158,0.3371726975554075
-0.001329350165016502,-2.967958106882158,0.3557385782770971
-0.001329020165016502,-2.967958106882158,0.3445990498440833
-0.001328690165016502,-2.960562721886051,0.3557385782770971
-0.001328360165016502,-2.953167336889944,0.3483122259884213
-0.001328030165016502,-2.956865029387997,0.3557385782770971
-0.001327700165016502,-2.960562721886051,0.363164930565773
-0.001327370165016502,-2.945771951893837,0.363164930565773
-0.001327040165016502,-2.93837656689773,0.3668781067101109
-0.001326710165016502,-2.934678874399676,0.3668781067101109
-0.001326380165016502,-2.934678874399676,0.3668781067101109
-0.001326050165016502,-2.916190411909417,0.3780176351431196
-0.001325720165016502,-2.91988810440746,0.3891571635761333
-0.001325390165016502,-2.912492719411358,0.3854439874318021
-0.001325060165016502,-2.890306564423043,0.3965835158648092
-0.001324730165016502,-2.894004256921083,0.3965835158648159
-0.001324400165016502,-2.886608871924971,0.4002966920091522
-0.001324070165016502,-2.868120409434708,0.4002966920091488
-0.001323740165016502,-2.860725024438604,0.3928703397204831
-0.001323410165016502,-2.860725024438604,0.407723044297828
-0.001323080165016502,-2.842236561948337,0.4040098681534901
-0.001322750165016502,-2.823748099458069,0.4151493965865038
-0.001322420165016502,-2.820050406960015,0.4151493965865038
-0.001322090165016502,-2.812655021963908,0.4114362204421659
-0.001321760165016502,-2.808957329465854,0.4151493965865038
-0.001321430165016502,-2.808957329465854,0.407723044297828
-0.001321100165016502,-2.783073481979479,0.4114362204421659
