Time (s),Channel 1 (V),Channel 2 (V)
-0.001004536814704928,1.058829023498195,-0.2717881901160116
-0.001004026814704928,1.110596718470945,-0.2606486616829978
-0.001003516814704928,1.129085180961213,-0.2717881901160116
-0.001003006814704928,1.162364413443695,-0.2717881901160116
-0.001002496814704928,1.195643645926177,-0.2866408946933633
-0.001001986814704928,1.228922878408659,-0.2829277185490253
-0.001001476814704928,1.258504418393088,-0.2940672469820391
-0.001000966814704928,1.321365190859999,-0.301493599270715
-0.001000456814704928,1.354644423342481,-0.297780423126377
-0.0009999468147049279,1.376830578330803,-0.301493599270715
-0.0009994368147049279,1.417505195809392,-0.3126331277037287
-0.0009989268147049279,1.458179813287982,-0.3089199515593908
-0.0009984168147049279,1.48776135327241,-0.3126331277037287
-0.0009979068147049279,1.517342893256839,-0.3200594799924046
-0.0009973968147049281,1.550622125739321,-0.3089199515593908
-0.0009968868147049281,1.58020366572375,-0.3237726561367425
-0.0009963768147049281,1.602389820712072,-0.3126331277037287
-0.0009958668147049281,1.628273668198446,-0.301493599270715
-0.0009953568147049281,1.676343670673143,-0.3126331277037287
-0.0009948468147049281,1.720715980649786,-0.3089199515593908
-0.000994336814704928,1.746599828136161,-0.301493599270715
-0.000993826814704928,1.787274445614751,-0.3052067754150529
-0.000993316814704928,1.813158293101126,-0.3052067754150529
-0.000992806814704928,1.850135218081661,-0.3126331277037287
-0.000992296814704928,1.876019065568037,-0.3126331277037287
-0.000991786814704928,1.905600605552465,-0.3163463038480666
-0.000991276814704928,1.935182145536894,-0.3089199515593908
-0.000990766814704928,1.953670608027162,-0.301493599270715
-0.000990256814704928,1.986949840509644,-0.297780423126377
-0.000989746814704928,2.020229072992126,-0.2940672469820391
-0.000989236814704928,2.035019842984341,-0.297780423126377
-0.000988726814704928,2.064601382968769,-0.2903540708377012
-0.000988216814704928,2.090485230455144,-0.2829277185490253
-0.000987706814704928,2.11636907794152,-0.2792145424046874
-0.0009871968147049279,2.157043695420109,-0.2866408946933633
-0.0009866868147049279,2.182927542906484,-0.2829277185490253
-0.0009861768147049279,2.201416005396752,-0.2755013662603495
-0.0009856668147049279,2.238392930377288,-0.2755013662603495
-0.0009851568147049279,2.260579085365609,-0.2829277185490253
-0.0009846468147049279,2.290160625350038,-0.2717881901160116
-0.0009841368147049279,2.32343985783252,-0.2569354855386599
-0.0009836268147049279,2.334532935326681,-0.2606486616829978
-0.0009831168147049279,2.360416782813056,-0.253222309394322
