Frequency (Hz),Trace 2 (dBV),Phase (deg),Trace 3 (dBV),Phase (deg),Trace 4 (dBV),Phase (deg)
64.98729029961619,-79.26879947470171,26.17167297609884,-76.97923205488217,62.98714303310229,-72.87719144045334,152.0702459998816
66.49862263216541,-68.58208531312351,4.583407503331283,-61.70187099259124,12.5728611993879,-67.38783525086342,26.75994175764168
68.00995496471462,-72.0719269601118,93.41001310597994,-72.10295854855654,103.9223883852391,-75.03782277313269,59.75171712765156
69.52128729726384,-67.77396323187496,152.4823770055154,-66.41995610918472,167.5637490662716,-73.84684259539947,141.6136866518708
71.03261962981306,-68.17082132436023,168.0977241866303,-66.59421977258381,111.2342811541373,-67.99872141019871,170.045432575994
72.54395196236226,-67.17274133990786,48.03240459993853,-62.69840684498894,85.08454504992898,-70.87112876211494,158.2996852006749
74.05528429491147,-74.18449879319054,101.3156253594557,-67.45164248098872,179.8676869724125,-83.04890493543238,22.95887653523996
75.56661662746069,-78.44829698426648,99.59465199192272,-72.9149794334686,144.4538448733387,-78.42175890585587,118.0260018084167
77.07794896000991,-67.14581970755206,66.74155787410442,-66.09824124344428,63.65919391904944,-84.47662746993898,140.0226158115911
78.58928129255912,-74.28468525240305,73.97138360924737,-68.58629668923474,12.60128326160359,-80.44838965285999,43.4425550937533
80.10061362510834,-72.11268346678716,170.5403837080573,-69.56517543005984,85.8030845362521,-78.08743562309786,64.75083637571403
81.61194595765755,-73.68228319608129,47.83302752498701,-65.56037685007949,166.1082890580861,-74.51572653509838,91.89296056611646
83.12327829020676,-76.29423072141309,54.21198276226457,-79.22594555499374,9.154460578943043,-69.70555801272499,118.2303894068752
84.63461062275597,-71.92082919619577,26.00210006105138,-75.03081547744016,86.2573640014855,-76.59195005476793,62.9070538270575
86.14594295530519,-70.50885345429771,34.33180347059908,-62.83354865675355,157.6710308346819,-81.36995226094652,87.0032206192413
87.6572752878544,-65.71141190112122,114.3900683174869,-64.71262588672892,34.13759713850802,-66.13694970020015,91.68177642791241
89.16860762040362,-71.33893280605994,3.052555937776105,-72.4142473701866,37.82166627589532,-70.15841119982809,151.585155535571
90.67993995295284,-73.87716245636612,14.77051254272292,-63.66598308515778,70.87750268076661,-76.7103402083915,65.62848054360009
92.19127228550204,-65.35026669187359,148.0821943492438,-71.85598766108563,163.9526174502017,-70.14085830750138,99.93718220215683
93.70260461805125,-88.35326701798415,31.83872323244688,-60.56652943872261,41.48785476538285,-74.11299303254918,27.80776587880365
95.21393695060047,-78.80174374528546,100.260878739564,-76.29782589958396,14.87520783648794,-74.31189759520707,54.97832883431949
96.72526928314969,-99.79827352592189,30.58360821337642,-64.92869746035262,57.63304420322773,-70.39782170184768,33.93162321732206
98.2366016156989,-73.33848387876229,38.24223390650582,-68.91998509880318,19.36848724886712,-70.89671580303603,108.5474636555108
99.74793394824812,-69.80119273328582,75.90194652283962,-74.02125805238225,175.3832824279722,-82.18090590681496,101.8826316799015
101.2592662807973,-66.74370273217859,95.34495402630921,-61.47797347845326,48.42877648417102,-69.27936404683307,9.909109601381461
102.7705986133465,-72.26871992183875,77.94971017506327,-74.64304247069595,117.8341506473727,-68.08386397121275,90.47401287724666
104.2819309458958,-73.84575617366112,58.77539417896551,-70.59820895580977,35.70623695589084,-71.77561149547202,135.1331972056966
105.793263278445,-60.46704439737788,120.9725110795568,-75.67616108302788,45.01954168342751,-76.88692704411557,63.18214923948324
107.3045956109942,-79.26922472791026,0.1589696461773001,-63.80026243312668,39.04093216724631,-67.87654489838783,85.68342307370595
108.8159279435434,-71.11831851249043,4.93292991923435,-69.88061687378033,80.6564381257303,-76.45881721325564,2.815677859776996
110.3272602760926,-72.10737261985871,13.83048601991358,-64.33050277387133,101.7046848743022,-76.81258252402705,161.6020174622319
111.8385926086418,-69.48807641395103,60.64119243508365,-74.63609143121505,43.43502043941571,-67.89513771663704,14.16801190519775
113.349924941191,-76.32626306515742,50.90067819538642,-61.94078662202777,124.8860967963134,-66.85381609911263,161.1677407550889
114.8612572737403,-70.73392012557139,71.54082476977705,-61.11144415983426,116.4956752813709,-70.64340879635094,133.83109566954
116.3725896062895,-72.54349512211112,149.4571506726693,-67.4346169541991,137.2814333656649,-74.15428007214066,5.5323826174287
117.8839219388387,-75.15213147238286,22.78142241926665,-67.33466862680156,155.7891269699298,-74.53115225845629,97.09569626812514
119.3952542713879,-77.92338407925479,39.90953345604625,-59.7346565439915,36.53878313309687,-65.32076503492061,55.61097327757226
120.9065866039371,-73.89618101373236,155.8094762741631,-70.68631276110848,58.35748211168696,-70.47984028535379,134.9315040823629
122.4179189364863,-64.33222194876973,93.36369125149193,-61.72397863536754,87.30991456939653,-71.90081018761887,179.8287698290019
123.9292512690355,-69.75446865064391,114.6809089037611,-71.85539101314072,1.87894045943109,-75.22956559592276,75.47906371573752
125.4405836015847,-61.87195628822553,24.48187015712301,-59.44225005492069,100.7597876918319,-68.36902248477101,51.80450044477201
126.951915934134,-67.25232781938338,67.82657044577061,-57.26706513211411,13.23837876825733,-74.15716351203378,76.0965381600661
128.4632482666832,-57.77562003956084,81.8789969025717,-55.8098085603831,29.19910436018236,-76.68657725330635,139.5244690997214
129.9745805992324,-60.10613501618343,11.85599845336901,-54.60883417832765,45.83826436994887,-60.4382344137722,33.50906762295931
131.4859129317816,-55.83451230616707,128.8553351248571,-55.25315799070739,87.27819404818241,-68.74824729998242,125.358022692457
132.9972452643308,-55.1363392599335,47.96314528494759,-52.34947624545691,119.402718924231,-66.12924940087224,79.15377029274433
134.50857759688,-52.05171898180165,159.9803480249948,-70.63988126302812,86.79644611784533,-55.67773589910224,3.982324579852023
136.0199099294292,-58.62232369467257,54.78531975098174,-52.98157279877245,56.36254020207556,-54.32305087319425,82.14559067369252
137.5312422619785,-55.31727894776785,150.3035736001129,-49.73384335978778,49.89625374241303,-46.24978255511279,51.88623520753171
139.0425745945277,-51.29401035378996,172.5575057064451,-49.62053018265438,79.28312512076081,-49.80090722073661,5.488358549761636
140.5539069270769,-53.08957008861807,52.29533004045886,-49.4747837173073,65.06997882048947,-52.20322441545463,164.4837296968927
142.0652392596261,-48.69049430660446,125.4790456252083,-50.05430852251112,32.81214657651238,-51.52211521854389,3.453416784060612
143.5765715921753,-50.96562464017798,31.33355689363658,-51.78837432575499,137.9895056861168,-53.76105081783624,3.726184183451338
145.0879039247245,-52.45023534182283,120.6100680152277,-48.58741738128246,116.4708221803573,-57.30079934194453,160.6729654054542
146.5992362572737,-55.07324022155642,52.95826140545684,-51.0866974702996,129.2421944850642,-59.59968235522413,122.6643513416547
148.1105685898229,-54.70535018337899,146.6479577880381,-55.10503858698129,150.4355864878219,-62.79144586176106,148.7612899300806
149.6219009223722,-57.13056097692494,67.60837089347498,-60.15619231346415,135.1674767892391,-62.19581341438567,121.364407694235
151.1332332549214,-55.71495988141346,3.031486641235906,-76.36115161057216,158.0757648506227,-70.38788222532037,151.2042075517656
152.6445655874706,-59.87823529513653,116.5994412740894,-67.13057131201266,63.84758917918393,-68.05069659871373,146.860048612978
154.1558979200198,-58.01640362032853,47.4883619412206,-61.42952997723687,153.8075610442016,-63.15457682752745,82.4173694373934
155.667230252569,-61.2391545176525,151.4258858216203,-58.2751704302857,104.4728478160025,-65.40141733995823,44.44663978133023
157.1785625851182,-66.653435362731,98.39671420593592,-66.35401543798184,171.244288297945,-66.07670230839489,164.1515721103931
158.6898949176675,-68.61805392106655,169.5109669889383,-67.12350779451123,144.9477947835782,-73.25505265051254,107.4814346060784
160.2012272502167,-68.8371130141269,90.5150965648985,-67.47970991646685,147.1058433648168,-69.59893782646024,55.52849447581994
161.7125595827659,-76.43627810484568,178.6204712625398,-75.04424017606637,62.92712963108976,-67.21868298816355,132.6953781883405
163.2238919153151,-71.40167638882393,111.2713445856498,-63.38047528754038,19.71225544161554,-68.53370429731658,96.98600167868346
164.7352242478643,-68.00092388689032,37.57040875735924,-66.35076643631818,46.63429743041603,-67.97637019877372,86.00309876163047
166.2465565804135,-78.03171186339986,93.16376911214296,-67.68604801924178,59.35404146065604,-75.84191246011457,34.85921447259616
167.7578889129627,-67.63213968940748,83.4598413921382,-70.06236060393061,157.8494565500588,-74.39332083414908,95.26698950057626
169.2692212455119,-73.04094088623424,102.0471213955612,-62.67126115685755,3.441336867261239,-76.14729557199945,140.5463148889289
170.7805535780612,-78.78398828837729,109.6911602283695,-62.88522834880885,143.3234733513739,-60.38523472671937,17.13149882079988
172.2918859106104,-70.51204498067359,140.6221831828218,-60.00926267270069,129.9982453261593,-67.57036795521158,73.43130101062771
173.8032182431596,-72.22870032532006,44.95486116885782,-59.45269440533628,65.94337754906617,-78.61403565612102,15.10799657893399
175.3145505757088,-83.65474790780442,2.105807159751189,-60.31785636838458,45.18237133090523,-77.04547791135828,11.33354837064171
176.825882908258,-70.51263319497582,61.43240569327184,-64.25726135932551,164.0314077729333,-69.57124556633616,16.81476791865593
178.3372152408072,-71.86150452777274,78.79060883149333,-64.58844171042026,36.30391390715233,-69.14457706515006,32.09468027315381
179.8485475733565,-91.61417739575271,74.09080089029233,-72.07768443416614,73.82659333579757,-72.62666472677148,166.95322090632
181.3598799059057,-80.9584813741548,92.6316984161663,-65.3807083030363,156.4410869230694,-70.07136007556808,178.2337981516961
182.8712122384549,-76.65106681761186,125.4973607893983,-67.38162275804785,85.97077899836893,-77.92814631938771,130.6694223987977
184.3825445710041,-73.79183817859838,163.183008724494,-68.4460341793618,13.72644915835613,-74.37496761390997,90.24169665713349
185.8938769035533,-84.51058893162522,71.60770702621599,-70.06447918729404,74.25049641309114,-71.12072700560645,137.5776806501214
187.4052092361025,-72.27667032148575,30.20812854127148,-62.07989801317787,128.6647013381685,-70.73747875615136,123.2427318296863
188.9165415686517,-75.02326505689093,63.62980109866955,-72.33333452818297,148.2871005700181,-72.92439993512968,13.6266220706221
190.4278739012009,-72.57138652823816,80.38822454568847,-64.04239979483243,51.95150257790208,-85.2199515416679,89.72234903713631
191.9392062337502,-73.12475441255427,124.3269095602267,-67.62274300891266,44.09913492519401,-73.55978804004327,90.1281341869622
193.4505385662994,-73.0374327774511,89.09507406947804,-67.41489514751349,64.53484855839896,-71.13701951536663,101.2055630097711
194.9618708988486,-70.06131482128679,4.988165503400858,-75.25548645302761,58.60756308671747,-66.57963340291955,153.3331911807216
196.4732032313978,-70.75124837790275,168.3245129231846,-66.33554560652107,27.20139844969676,-66.98824544861657,83.07710565620658
197.984535563947,-68.81596905103707,20.88998591595622,-66.00180686750697,24.11325776861542,-66.15970483468514,14.95871992432812
199.4958678964962,-70.80095091064619,5.119566383425073,-64.56190931582451,71.34629580949637,-75.80630858787782,115.3671331957176
201.0072002290455,-70.4075163389668,131.4523202373464,-59.38287737740437,107.5900581193745,-60.40368272766156,42.03872028026651
202.5185325615947,-80.80095396349518,121.2565726212238,-61.5512294089115,3.086134069522748,-53.39637491734295,38.91380608056555
204.0298648941439,-66.04618547658748,115.899201281917,-64.43480090718187,26.29061003719836,-65.46720656126897,63.63950744521881
205.5411972266931,-68.23071577152341,172.6028665365771,-57.77783527412942,80.1906316459942,-65.73460517574517,116.7053085372083
207.0525295592423,-65.88084120890971,125.060270155759,-58.80714064722149,90.96567611464609,-59.18966807244854,166.250766092237
208.5638618917915,-69.97072133324977,12.40168316314807,-59.41844401195745,161.2529095044983,-67.23490864366964,147.9503038579254
210.0751942243407,-72.9892399623066,11.62591909687856,-68.31457618398053,7.759386929068154,-63.707219108956,91.29499875083657
211.5865265568899,-70.78248358950945,5.448823481853927,-59.78113065548671,43.86664681744772,-65.96553728699216,24.58307207757583
213.0978588894392,-66.51848989961833,43.5314188879597,-65.39806243974149,176.7534842470875,-59.85893352383452,82.28074888148217
214.6091912219884,-74.53497277907476,51.14766986306149,-73.69622177909717,10.13548323252983,-70.47109939288885,83.52124527889141
216.1205235545376,-70.40191855816751,90.1526483697037,-62.91198330675292,179.1294556290983,-74.09080443543401,65.87260139316632
217.6318558870868,-71.04316241756395,114.4052307908966,-65.80465838271789,84.6259331575674,-83.71067524342841,112.5475540861121
219.143188219636,-71.70639004184156,78.97072194634902,-61.80980377779971,119.1492319993586,-69.91209515618125,160.2159593098418
220.6545205521852,-69.18712226263615,43.81352267520591,-60.68602536164829,100.1172326609981,-75.00143424397659,81.27509919902292
222.1658528847344,-68.85156999566266,124.8969886600119,-62.88458992289001,151.2688813101025,-74.57587056724995,127.054351006254
223.6771852172836,-74.1804961440332,160.0516451030935,-59.0106135296425,36.02632789064595,-69.12136165536862,98.67453851764421
225.1885175498329,-70.17875724370346,87.56398618232332,-62.78914992202674,71.65499130945744,-71.75497295375305,146.9477058717263
226.6998498823821,-69.43065753613195,15.88304039667399,-69.79236477267368,117.4180603692939,-72.77838355283735,129.1298600328693
228.2111822149313,-68.57082049717786,97.68820462522925,-58.89724198999513,158.2332590627708,-68.02055042366516,7.912633860296629
229.7225145474805,-70.62179733080904,112.8771367622932,-61.22061372612851,37.5730775723293,-63.75091180058386,130.786427583541
231.2338468800297,-68.5045258983039,59.26263340708886,-80.9965319023385,24.47060279014822,-70.2643260784865,28.78135290318343
232.7451792125789,-65.97030074007519,55.52385518124748,-61.19524861601527,72.99429638210708,-69.77741554238412,88.52455856014804
234.2565115451281,-74.4523885512917,1.983223227625315,-57.5200742055004,152.5523912461255,-64.31531327670103,124.4026747934087
235.7678438776774,-66.3419121780119,48.92329084828011,-56.67406580274098,4.786024570572497,-66.42670862141449,38.41632100522855
237.2791762102266,-77.2458142513602,70.65840392515646,-57.38036678126299,98.65097686986137,-71.75026264194449,79.99248981246998
238.7905085427758,-81.55789129638512,111.8143444746879,-60.1062381731623,87.31808210019217,-69.61794668619899,55.10472137435481
240.301840875325,-64.76759878495874,87.10094070142648,-56.64577621571144,11.84386713613927,-70.54602099117363,44.47269457780713
241.8131732078742,-61.0392461601329,93.95174579324214,-62.3308048129903,83.52924534681355,-74.24664716440286,19.13186451832563
243.3245055404234,-59.92393575043306,40.96017848311736,-61.06309734396799,12.99307698977399,-63.53396847776761,88.72856476866245
244.8358378729726,-57.09835702219106,56.1327189985657,-56.0932404842594,57.65116379207516,-63.81661299065821,115.1948800935085
246.3471702055218,-73.19657066599066,96.11153298468558,-53.17763378077279,140.0687275803901,-76.4977935375446,161.6146502176613
247.8585025380711,-55.47627865390911,75.27571388227912,-53.71487806088231,75.93133419231833,-70.60063920902583,72.14927335675702
249.3698348706203,-58.16794681638163,171.8838371460599,-50.67711037264665,72.88171063250483,-59.86226741392773,153.3041169862072
250.8811672031695,-64.79135745784895,152.7902922307507,-62.737489730158,81.81445857165525,-66.31494908777157,173.0676312092714
252.3924995357187,-55.59611676921348,169.6670198769004,-56.6692665892057,26.78697978776177,-64.2016183371458,75.83888249682884
253.9038318682679,-59.90052310049432,158.3378522733008,-55.51447554932658,102.9288818069246,-71.33403596024407,151.7297561453546
255.4151642008171,-55.57473938260125,106.3461743396991,-64.6018986988007,89.98540016768122,-59.4276214443213,44.24794268341446
256.9264965333663,-68.90865162092663,121.05538481003,-51.48027539901913,35.29931834013818,-59.61307489790678,21.17797100838468
258.4378288659155,-65.54823864312753,125.733881093917,-51.14769019962611,9.402598637686143,-58.6368002498973,89.71917424132518
259.9491611984648,-60.26139723214374,165.8975221506996,-58.08898703397642,97.39164266227689,-78.83547684088735,71.22823807496576
261.460493531014,-55.211389400211,53.82606624047958,-55.82415197118772,170.616491775242,-65.48667713870294,97.55194529202349
262.9718258635632,-64.14737419445683,23.3708773540192,-52.57945690886919,117.7631050382404,-59.52398580498045,61.40387038640536
264.4831581961124,-65.61404003008931,177.4434836103653,-55.94926135887484,91.81486240699225,-59.31303275501078,154.0338761769812
265.9944905286616,-66.65832318594114,21.74854253621328,-55.43239681963367,132.4413150941872,-64.24422399725086,71.67208659136496
267.5058228612108,-62.92214486213669,18.37135479770514,-56.82629942886799,90.29042571620388,-73.07859870670154,46.15746573851528
269.0171551937601,-61.98283052795539,113.2080900471426,-54.76344048989048,83.48114957335027,-60.85741533213248,113.5213056388429
270.5284875263093,-59.01229220165378,11.09923633661142,-55.89552421218521,90.35840109749859,-71.02012669604935,65.64540747326485
272.0398198588585,-60.7870346020875,144.5205855798297,-52.33664802387186,57.88378917528883,-58.00289871513059,167.7741782629582
273.5511521914077,-54.64120121171385,70.75430400551424,-58.95938466163702,52.04462309917028,-60.97857810797233,98.69779416015902
275.0624845239569,-62.87389850198078,179.9769666596375,-55.8749475424132,163.1700480398562,-59.91733505593953,158.3601989282475
276.5738168565061,-56.14725307618656,136.8112277683872,-56.27516076795268,40.22548286001381,-55.05693706798731,12.61121044300687
278.0851491890554,-54.80961654272954,61.7028842322607,-46.42415702880376,60.92151728987699,-52.12576567290837,1.886716027210817
279.5964815216046,-55.72919214270223,160.8379594973773,-51.69382352899805,59.00580235782429,-46.76835243742961,154.8823026187023
281.1078138541538,-69.22080310827987,170.4061477505772,-49.73094146971799,97.16640257626254,-53.47788921119737,178.5068935361403
282.619146186703,-62.17593073639934,86.34177156879262,-47.50373430308987,106.8022206073299,-51.40157161178054,131.9522697439818
284.1304785192522,-60.14831636489362,163.2007347038611,-47.06955973216349,118.183963574009,-53.41820838543673,119.3256191771576
285.6418108518014,-61.25598745136425,119.7944129496923,-46.23322013342162,163.3228114810654,-58.73590129089654,8.361887303226567
287.1531431843507,-68.85545485368351,40.59492896025072,-46.00280709843645,170.1996741145763,-63.5426304970213,10.32613986924157
288.6644755168999,-67.80782519658517,48.12515876149284,-56.20092774944777,175.6601978588058,-58.19284085585973,153.2411581976565
290.175807849449,-62.85041925668969,120.1753246133686,-64.4430962272595,58.66600938453401,-64.01162809887782,81.72942395699287
291.6871401819982,-64.63341788908956,104.7559366920538,-66.05320444341355,174.1498218626372,-68.89536168134512,140.6293467507827
293.1984725145475,-82.64255251944584,117.2422496854854,-56.92707259033539,61.80866107005901,-65.04018977676016,61.79670918467264
294.7098048470967,-62.3807630224512,106.6556115052256,-59.0019946088341,8.551129362947128,-58.27549056931471,78.67764116252856
296.2211371796459,-69.42636689424975,85.02359124127713,-62.44735603943575,93.69197105358664,-80.46478631241453,81.44436592804439
297.7324695121951,-65.63936032828124,174.9843974675096,-61.09771642897935,71.56560034822492,-75.98975060340697,1.762522161760202
299.2438018447443,-63.83929229214737,172.4698630598596,-55.51029796610892,26.60499040392496,-69.35472147442188,174.4229640274205
300.7551341772935,-72.80287189726555,79.52856220969484,-56.38866430836697,7.755721016934413,-71.93714987742317,161.8091079552329
302.2664665098428,-72.59972130799832,113.1692547613137,-56.07415051850838,176.9867755584544,-69.10097658706371,91.50958772479972
303.777798842392,-74.2471339675342,150.9774559131535,-60.51828287957051,25.46176226738093,-68.16325683244176,140.8173576275929
305.2891311749412,-64.77514762700216,141.8648090534701,-63.33869028406934,140.52377018089,-57.21098933731685,132.939488937941
306.8004635074904,-70.25472064802496,63.26647075409129,-56.70798820536064,172.509011606925,-64.76416976162787,19.96211020088118
308.3117958400396,-65.00121633466176,147.36286858663,-62.23413406147394,86.83221958175183,-62.92736219936573,164.3043671350603
309.8231281725888,-61.65832833423081,83.57219113358472,-60.27481100121493,59.52736937474757,-61.67036206715213,62.4065461176282
311.3344605051381,-64.07784633745207,98.91761267984199,-83.66273066643325,79.80373004194011,-62.32666199662177,131.5004691447106
312.8457928376873,-68.43919858280249,37.58428243723618,-64.4882626529253,53.40536186610154,-61.83188303868743,114.1682641185935
314.3571251702365,-69.82771364182591,49.17747461371263,-62.59239068817067,53.55399758611846,-68.89302941979895,25.36950792343402
315.8684575027857,-72.50059081886711,147.9020758678036,-58.47253515673812,14.17155310854985,-64.52162870709925,141.1513390331948
317.3797898353349,-62.279186537401,102.5828800370613,-62.55651294090736,110.4193467153958,-74.02137172451157,90.61222579582066
318.8911221678841,-81.0637527282784,52.75490088553214,-53.2760524046492,12.43561040815255,-73.04343741662183,29.23862931723568
320.4024545004334,-67.64949642663377,136.0026131084747,-65.40136356012185,83.94025379405882,-65.35682021269996,58.09766609850513
321.9137868329826,-59.26262007120091,96.22196569872831,-55.13122739551024,152.4613103317598,-62.31593337199423,14.0826529798924
323.4251191655318,-64.19790567378277,170.3632751724735,-51.77403226650426,118.8706795074578,-66.58916666566913,177.3757523899439
324.936451498081,-70.05507453711989,132.0013416333059,-51.36364193115582,3.078100403081167,-96.3718854971914,149.0735374074952
326.4477838306302,-60.41315680492859,139.3534447049133,-48.10669136208045,175.6776440682539,-68.67205612092735,77.24790734963645
327.9591161631794,-59.50717317172465,163.2575047750292,-51.85580839799961,116.2002778323598,-60.5609567553395,51.35067095307017
329.4704484957286,-61.63355055739352,94.59134315551572,-49.67860575751874,156.9656335021322,-58.61389046023969,50.82281455312599
330.9817808282778,-57.79061568586054,150.3771181870175,-56.12885897956993,158.344838541081,-64.49740924446048,30.60400677838215
332.493113160827,-61.65299781391691,13.52438563710875,-52.66753187256083,125.0844246946602,-71.06757092097132,10.31665670311966
334.0044454933762,-59.30602215523257,36.17963964960634,-54.65873446929492,150.6695530656699,-55.85086887814594,27.20401093975184
335.5157778259255,-88.03067539228606,32.1441682392702,-54.35077400891645,171.2773645281674,-67.46321566025676,56.30661664358248
337.0271101584747,-60.81543807570134,171.9321066600124,-57.9279328015592,73.86941669219429,-65.01369080223907,154.6428671743689
338.5384424910239,-62.85125314952936,76.97534662307308,-52.87089468374434,11.0403342470923,-68.58352766727619,69.22295634800388
340.0497748235731,-62.72392725023931,170.7306824606567,-60.08827642154739,124.8385927291521,-63.09749852311253,69.8552631214429
341.5611071561223,-63.619082034955,118.3199108499431,-52.87213673326998,142.8845175834336,-68.10699334878065,81.17669031854807
343.0724394886715,-73.1504644517773,147.0175395311625,-58.20933224919084,94.09719086021349,-56.71862787613496,38.56565527843908
344.5837718212208,-63.72277234619357,123.9775850578465,-60.33421912044987,87.99730585575627,-61.73775140855892,63.18047018564721
346.09510415377,-58.58990508618393,1.444310310729079,-56.81649138162895,66.52821740251672,-65.33210356662815,158.0170403397225
347.6064364863192,-62.75914122777795,168.9475008391611,-53.2728266145602,22.1575816445037,-55.85077745875069,144.4707414983405
349.1177688188684,-70.22692974277442,170.8351905736923,-56.64135979137524,146.7260352366036,-61.84707939021325,54.06632186411198
350.6291011514176,-59.41782828721398,137.5582984186397,-52.99356665352897,96.59293658661268,-66.94833133620514,93.54755910127741
352.1404334839668,-63.12576704113919,163.280038361335,-51.33058314871701,14.86047857368531,-60.83510130958275,138.5856513759531
