Frequency (Hz),Trace 3 (VHz),Phase (deg)
268.6406525088028,0.00151113340933109,78.63419795801381
271.3270590338908,0.001461745892913467,139.5971757806628
274.0134655589789,0.002772903420456386,39.04113551987258
276.6998720840669,0.003755580295833544,65.90592614961977
279.3862786091549,0.00795156358599548,114.0627792521943
282.0726851342429,0.004675138329100867,66.05076968069741
284.759091659331,0.003001585100811825,145.3642001858401
287.445498184419,0.005690692290396125,174.36471720677
290.131904709507,0.0005972071408300085,153.4031706623907
292.8183112345951,0.0007562870436237262,94.82217895782193
295.5047177596831,0.001457708266903599,3.382929578041278
298.1911242847711,0.002185697296556502,53.65496628487176
300.8775308098591,0.001910700512882021,174.7109258453091
303.5639373349472,0.002329416364109401,75.95479376234437
306.2503438600352,0.001386411916652123,137.130283225701
308.9367503851232,0.001300835191011528,133.0434015090312
311.6231569102113,0.001336392508814824,174.8473688586955
314.3095634352993,0.001925292142413472,20.98379547023395
316.9959699603873,0.00272579720480449,156.0706218716202
319.6823764854753,0.001977102723400916,113.8666919427139
322.3687830105633,0.003743445270847511,152.1616162228338
325.0551895356514,0.003807191997537295,60.42364774264246
327.7415960607394,0.0007076888741608181,37.18329407641428
330.4280025858275,0.003783778254686192,138.4802938488791
333.1144091109155,0.003837080016666419,164.9040726327432
335.8008156360035,0.002240411040021634,24.50801709840832
338.4872221610916,0.003700629760629129,11.0403342470923
341.1736286861795,0.003066695602918916,128.9321486377736
343.8600352112676,0.001142966485002623,98.46784910604335
346.5464417363556,0.001662725873202841,103.404732325882
349.2328482614436,0.002594384250252291,125.2343265960965
351.9192547865317,0.004621398171831201,112.3137022668128
354.6056613116197,0.007273181128170536,114.4799148869331
357.2920678367077,0.001855471619405857,94.61597288937574
359.9784743617957,0.00282132343888917,37.74503934732034
362.6648808868838,0.000707399899663209,34.86626406989043
365.3512874119718,0.003287438747292509,174.6534227460799
368.0376939370598,0.000808251600991686,30.73370697081058
370.7241004621479,0.001698636059491701,99.52343124531421
373.4105069872359,0.0004495901566718081,118.4047330616038
376.0969135123239,0.001098393763070402,153.1581559625232
378.783320037412,0.001294493426072953,144.6044963209446
381.4697265625,0.001217431115105013,1.574135900373269
384.156133087588,0.0005917974871315826,106.1838840994729
386.842539612676,0.0001940371217340569,84.07065546148469
389.5289461377641,0.0007354166359544653,142.7941603338998
392.2153526628521,0.0005779461781572253,104.2412475969345
394.9017591879401,0.0009805645399320125,63.50937191682676
397.5881657130282,0.0007139393616557159,86.85786523070276
400.2745722381161,0.0009267258752989556,44.22346560660309
402.9609787632042,0.000267795047244576,108.6917141738477
405.6473852882922,7.235079026435253e-05,54.44175375897471
408.3337918133802,0.0007753933064601673,143.1664693595266
411.0201983384683,0.0002326230006137425,144.7894912436665
413.7066048635563,0.0003078197747255939,12.57448430517071
416.3930113886444,0.0009452893544777974,37.24457676177133
419.0794179137324,0.001490984493617061,124.1608902708908
421.7658244388204,0.00122547408645324,91.51114798381168
424.4522309639084,0.0004123206930665013,167.2491952195404
427.1386374889964,0.001598222548524202,165.0219307089569
429.8250440140845,0.0004753803471091976,48.12225285025235
432.5114505391725,0.0006243500531108174,179.6912080778044
435.1978570642605,0.0008002805072240901,73.90241502364199
437.8842635893486,0.0004992589286250868,149.0620194192545
440.5706701144366,0.0004711522399551271,127.5789706668401
443.2570766395246,0.000232063493856892,66.11224867386387
445.9434831646126,0.0004072850508357538,21.76278099161084
448.6298896897007,0.0003312159603046508,135.6744722002398
451.3162962147887,0.0001009829487972704,67.16738786764792
454.0027027398767,0.0002913609106103485,43.11720710373496
456.6891092649648,0.0004865364767660552,8.094936861746675
459.3755157900528,0.0003968033673937617,45.787375460941
462.0619223151408,7.438759844108391e-05,87.25838808883881
464.7483288402289,0.0004222894375689036,106.9183627494772
467.4347353653169,0.0001174320441232067,5.788901122459878
470.1211418904049,0.0001950572954100824,28.33574585422133
472.8075484154929,0.0001383271607310232,29.37153118345636
475.493954940581,3.918612223142287e-05,154.3976984181843
478.180361465669,0.0004146876794605903,151.9713586343619
480.866767990757,0.0005768087395442644,40.79122533385345
483.5531745158451,0.0001895581375463543,89.88388550966317
486.239581040933,0.0002616439028487524,93.41538984177605
488.9259875660211,0.0002826409860515544,0.531787769080218
491.6123940911091,0.0003348482842437137,34.6466483886196
494.2988006161971,0.0004411230027866704,126.9249769569453
496.9852071412852,0.0001271799917461323,25.10630927284718
499.6716136663732,0.0005869111105270697,7.128851548690329
502.3580201914613,0.000342191512573534,116.5756730727454
505.0444267165493,0.0001057976732850524,62.66273674246548
507.7308332416373,0.0002056374027668789,38.86165517774847
510.4172397667253,0.0001147406452693734,103.0330947088173
513.1036462918133,0.0002899362695672185,67.35119712190875
515.7900528169014,0.000143443999240662,127.4816987081343
518.4764593419894,0.0001738512168374285,149.5541239905324
521.1628658670775,0.0001305907792701828,156.7409767702453
523.8492723921655,0.0002013833184142192,72.92383965679602
526.5356789172534,0.000330579065976181,44.1666868163695
529.2220854423415,0.000290028566590867,168.3040450886821
531.9084919674295,3.051660960058832e-05,118.5118269158659
534.5948984925176,0.0002374924336682592,40.42615934269717
537.2813050176056,0.0001305533000086517,73.905761169591
539.9677115426937,0.0002136438672560473,135.6868156165774
542.6541180677816,9.213122011531408e-05,10.94422301883434
545.3405245928697,0.0002253250096291504,111.3462294713082
548.0269311179577,0.0001906559476774934,36.85354299032502
550.7133376430457,0.0001240727439526538,7.587230428296089
553.3997441681338,0.000270554807716047,44.54807796522039
556.0861506932218,0.0004613552342908314,52.24317325276571
558.7725572183099,0.0001747664921270718,102.0401582086053
561.4589637433978,0.0005421201807619519,33.5359907146107
564.1453702684859,0.0005051044311848221,21.76652233069727
566.8317767935739,0.0005726176761006889,167.8473184120033
569.518183318662,6.576155185812797e-05,24.09545108508641
572.20458984375,0.0003594721030217585,67.89285300909692
574.890996368838,0.0003285864229535867,162.9135786601553
577.577402893926,0.0005436874069966112,110.1132370531928
580.263809419014,0.0005380400635034222,81.34717170157569
582.9502159441021,5.387755727416355e-05,80.1879232840131
585.6366224691901,0.0001686558640225462,104.0861780776186
588.3230289942782,0.0002818697441698989,4.589654319605595
591.0094355193662,0.0002654935605210928,26.80155539710276
593.6958420444541,0.0002250709598387272,157.4904204825447
596.3822485695422,0.0004302359169849091,164.8335765687933
599.0686550946302,0.0005112052642903014,79.14584306368337
601.7550616197183,0.0004610107350697002,16.40410918827852
604.4414681448063,0.0003818914027075568,52.59466200899939
607.1278746698944,0.000340912055107128,152.507975349402
609.8142811949824,0.0002093547705741798,134.1501134945996
612.5006877200703,0.0002394126675022414,155.4909013049529
615.1870942451584,0.000462655015649143,48.94083663711628
617.8735007702464,0.0006808185377931248,148.2867686304265
620.5599072953345,0.0005814915647587979,72.02354227771274
623.2463138204225,0.0002696613789907523,55.90761652120441
625.9327203455106,0.0003505361234218833,133.344833522681
628.6191268705985,0.0005525681862093914,101.3790722532182
631.3055333956866,0.0005271743143517091,13.51738757015711
633.9919399207746,0.0001339553322162536,5.197713160602905
636.6783464458626,8.968972117034718e-05,86.76341358041063
639.3647529709507,0.0002547582080519141,159.2791675024721
642.0511594960387,0.0003687371716822775,9.722859769860703
644.7375660211267,0.0006715148623308178,53.67796383035785
647.4239725462147,0.0003863533589521006,37.1032791230089
650.1103790713028,0.0009057138578353312,132.3937325113849
652.7967855963908,0.0004536151391265761,52.43493617656735
655.4831921214789,0.0001876533244211995,59.35645969185333
658.1695986465669,0.0002631594962674686,105.0706798941007
660.8560051716549,0.0003598345511705114,12.07188546101842
663.5424116967429,0.0004185092907149952,136.8166316056676
666.2288182218309,0.0004062166779643104,67.53181507704257
668.915224746919,0.0001611407938812133,76.44857088150685
671.601631272007,0.0003562108047789948,133.6140456515458
674.2880377970951,0.0002113557446194158,89.44646857525625
676.9744443221831,9.053919465535407e-05,76.46420341477869
679.660850847271,0.0005880306293127728,0.1805324802131107
682.3472573723591,0.0001073969595317767,141.620429969986
685.0336638974471,0.0002418128348651183,42.21099046910329
687.7200704225352,0.0008307533677041269,52.35161427514309
690.4064769476232,0.001071894445674279,33.61739993698104
693.0928834727113,0.0009278561209231897,129.7231414840138
695.7792899977993,0.0002331707675778487,2.626256410921661
698.4656965228872,0.0003966531238436257,109.9123623467999
701.1521030479753,0.00100921367163074,48.70947107303252
703.8385095730633,0.001451578543033755,4.193184060482332
706.5249160981514,0.002101624941637685,12.92973995147583
709.2113226232394,0.001382896579061679,136.4397985962697
711.8977291483275,0.001221261705660019,130.9643179885003
714.5841356734154,0.0008230262198383806,82.79289699968372
717.2705421985034,0.0008726840915070868,134.9857232228561
719.9569487235915,0.0006597863136537012,60.77831364328168
722.6433552486795,0.0002339083852096246,32.42663945258539
725.3297617737676,0.0005815789177351399,155.3211513617449
728.0161682988556,0.0003129031447026461,170.9764901629685
730.7025748239437,0.0002056486623002468,20.83215854128533
733.3889813490316,0.0003105837857718086,168.9494884589557
736.0753878741197,0.0003206021820526531,179.7563556178934
738.7617943992077,8.959576226640642e-05,33.29165505505298
741.4482009242957,0.0001438703048461608,25.46163465728089
744.1346074493838,0.0002166615342254856,54.22411755799733
746.8210139744718,5.012369480627694e-05,99.80149811724958
749.5074204995598,0.0001588023141596205,117.0922416799197
752.1938270246478,0.0002415477582860127,33.74755310015495
754.8802335497359,0.000106292418227217,71.54272419880733
757.5666400748239,3.26783891584831e-05,25.79498582605513
760.253046599912,0.0002225876758783364,92.49124920757714
762.939453125,8.970066391881902e-05,11.86926510911109
765.6258596500879,0.0002266218379888191,144.204688468378
768.312266175176,0.0001998230037905768,124.3226649855988
770.998672700264,0.0001101022141815101,46.38944906916539
773.6850792253521,0.0001627149508282259,125.7500133203704
776.3714857504401,0.0001020212749810546,48.62003490496652
779.0578922755282,5.83382980117163e-05,151.8610461535644
781.7442988006162,0.0001871167421086759,119.407161397482
784.4307053257041,0.0001886947114432357,143.4699020443272
787.1171118507922,0.0002488638951034635,124.1762243410954
789.8035183758802,0.0003234552610097155,140.2563544330305
792.4899249009683,0.0001584643247965033,4.952198059266635
795.1763314260563,0.000295700455679485,22.79335805782666
797.8627379511444,0.0001749657451864187,53.38424856694999
800.5491444762323,4.086814841687823e-06,105.8409256613455
803.2355510013203,0.0001839400341117684,127.2634236054983
805.9219575264084,0.0002140368804041389,142.1976899437386
808.6083640514964,0.0001154202784963314,169.881022702987
811.2947705765845,0.000135626338629491,104.6930763659291
813.9811771016725,0.0001950287234849627,38.76899825375627
816.6675836267605,7.017503662808271e-05,98.49001079367329
819.3539901518485,0.0002934889982583946,126.0964924865066
822.0403966769366,0.0002687134336458178,141.857697426033
824.7268032020246,0.0003743209622556034,27.74517008368148
827.4132097271126,0.000518287882491611,6.531859636662061
830.0996162522007,0.0007682610227267351,39.65105553794217
832.7860227772887,0.0002493943848831606,148.6195082152372
835.4724293023767,0.0003547976281458666,138.0414606742324
838.1588358274647,0.0006570395665353797,156.5283954013053
840.8452423525528,0.0002972106533734138,84.31176361792328
843.5316488776408,0.0005065014539728665,67.12725913068428
846.2180554027289,0.0009337203827490617,42.1757585585545
848.9044619278169,0.0004369953905440225,160.1038417665071
851.5908684529048,0.0007257293115667202,177.8821289387788
854.2772749779929,0.0009877309594169023,45.25626597837566
856.9636815030809,0.0006326678774071459,107.2704041674281
859.650088028169,0.0007427633229523754,135.4602885222763
862.336494553257,0.0004829452203464643,29.60010704393568
865.0229010783451,0.0004984406285033433,58.44716562846652
867.7093076034331,0.0006412152158795934,97.72466434330566
870.395714128521,0.000998217438087988,177.7894472191253
873.0821206536091,6.293529239175207e-05,100.9801400011655
875.7685271786971,0.0001655980929636638,9.242842727043632
878.4549337037852,0.0003532327984470198,28.79979004224573
881.1413402288732,0.0002471551448121145,18.81725498918237
883.8277467539613,0.0006291461290523525,68.55716099654217
886.5141532790492,7.323059569309434e-05,124.9332852674706
889.2005598041372,0.000130694452670157,66.65277098158892
891.8869663292253,8.786275374556288e-05,147.9126812812908
894.5733728543133,0.0002644749425522537,143.4791304507079
897.2597793794014,0.0002888666351614227,100.6999297416071
899.9461859044894,5.153990763062781e-05,144.4986281141015
902.6325924295775,0.0001802421323624429,159.426878537484
905.3189989546654,4.464599719946091e-05,171.6732140709734
908.0054054797534,0.0001113887974039082,136.83383823736
910.6918120048415,0.0002559047969595997,35.30075319840332
913.3782185299295,0.0001561955531658685,127.7163864004476
916.0646250550176,0.0001108210455407199,88.88195341933846
918.7510315801056,0.0001487062596683738,32.75966128564046
921.4374381051936,0.0001780334050744317,163.8093714017585
924.1238446302816,0.0002976156156840877,87.98417893614059
926.8102511553697,0.0002197235452093525,146.0917567168225
929.4966576804577,0.0001002241590484534,129.8551945527498
932.1830642055457,7.369855269611434e-05,29.52848074307231
934.8694707306338,0.0001268557402193516,28.50087914103696
937.5558772557217,0.0001635466539077718,167.3739049615845
940.2422837808098,5.6226397927435e-05,78.14659919483185
942.9286903058978,0.0002901265114593139,164.3519063477347
945.6150968309859,3.132067772077914e-05,119.7434549832112
948.3015033560739,0.0001631209165170794,34.52731529084949
950.987909881162,9.582339838934723e-05,9.109272326745149
953.67431640625,7.804559727070863e-05,125.3933849030918
956.3607229313379,6.955587438495182e-05,30.22349797741462
959.047129456426,0.0003025630707586927,139.22013475823
961.733535981514,0.0002448575153511094,105.5164621411565
964.4199425066021,8.139359465194436e-05,102.8347521844924
967.1063490316901,0.0003708051055491935,49.57811961077785
969.7927555567782,0.0002691980583969095,100.999314695163
972.4791620818661,0.0002680474444611476,39.65481132420807
975.1655686069541,0.0001196467693439739,64.8617225416959
977.8519751320422,0.0003103243278146972,37.01486662059956
980.5383816571302,0.000606806081133488,43.307320461591
983.2247881822183,0.001013767141484507,113.1045518376198
985.9111947073063,0.0005204657921730026,5.033686796804353
988.5976012323943,0.0006349383818143854,109.477685463263
991.2840077574823,0.0002069081554857026,123.7722586220424
993.9704142825703,0.0005265969095185932,74.78419438683775
996.6568208076584,0.0004555756446037527,4.203388137584135
999.3432273327464,0.0004144209719716167,93.25797955872299
1002.029633857834,0.0006211628593396659,92.79809882504944
1004.716040382923,0.0001461121224071513,140.5108788394229
1007.40244690801,0.0001483745020031721,153.2745985383418
1010.088853433099,0.0002736635764429404,145.0757526395283
1012.775259958187,0.0009841937311843624,26.96977726510752
1015.461666483275,0.0003228273046341719,84.88930184409301
1018.148073008363,0.0003406202266702398,67.04135071137384
1020.834479533451,8.360936647734574e-05,93.30344955157726
1023.520886058539,0.0003507608142059828,50.88508041391893
1026.207292583627,0.0005884094805952354,60.44300285212815
1028.893699108715,0.000713729508623293,132.4932337416224
1031.580105633803,0.0002872470677512422,101.2980121872858
1034.266512158891,0.000498121889241314,5.661759322161943
1036.952918683979,0.001052403519691872,70.08585523814131
1039.639325209067,0.0001492779603165011,134.8531066939911
1042.325731734155,0.0008472067272816003,143.9326134347299
1045.012138259243,0.0002525720432658821,9.449133173429569
1047.698544784331,0.0003786382001316358,130.7182582830059
1050.384951309419,1.743911239812162e-05,17.43631115594969
1053.071357834507,0.0003110277823788668,107.4845273234174
1055.757764359595,0.0002798289777445795,4.689145351154664
1058.444170884683,0.0004846921230126632,110.8094541190345
1061.130577409771,0.0003649176453020392,158.8885882319494
1063.816983934859,0.0002723713508375973,100.5275328223019
1066.503390459947,0.0003795775675683327,94.71379709082592
1069.189796985035,0.0003328444710028264,100.4901134960559
1071.876203510123,0.0002129307824378844,97.48877601197518
1074.562610035211,0.0001333346670729656,177.7544562667798
1077.249016560299,0.000281057876425609,72.28149601485897
1079.935423085387,0.0002742823259682171,151.6901856449667
1082.621829610475,0.000338283715270989,61.12238426859813
1085.308236135563,0.000137940839961145,120.8706057222955
1087.994642660651,0.0005176815984245655,34.99478463745314
1090.681049185739,0.0001720501090233644,101.279884287047
1093.367455710827,0.000534265362592075,155.6782193384298
1096.053862235915,0.0005026072067134038,8.008889014273832
1098.740268761004,0.0001657790459723,65.84819615034323
1101.426675286091,0.0001107389845715892,81.18475786825911
1104.113081811179,0.0001372862936420149,72.07656254776391
1106.799488336268,7.710787046216808e-05,16.17747466505008
1109.485894861356,0.0001481418942497202,21.80186380310094
1112.172301386444,0.0004496952376671145,107.095130422566
1114.858707911532,0.0006318394628674911,22.07069078281472
1117.54511443662,7.289429323072553e-05,74.22690691874712
1120.231520961708,0.0003172972943610796,121.7596270160787
1122.917927486796,0.0007730078965663715,64.83268170131656
1125.604334011884,0.0009466603105205294,162.9571385455513
1128.290740536972,0.000518354192672145,106.1916648691335
1130.97714706206,0.0004752513381351486,138.5277330636459
1133.663553587148,0.000559628294445811,82.93714832190359
1136.349960112236,0.001173663973615483,161.6997199063838
1139.036366637324,0.0009978076488495516,90.60479620143555
1141.722773162412,0.0007476315574250587,159.1743645440816
1144.4091796875,0.0007397562490420466,14.64095819602871
1147.095586212588,0.0006449232417916939,8.959903210025656
1149.781992737676,0.001310389283322463,71.98282244673844
1152.468399262764,0.000753594719333017,166.3853454139749
1155.154805787852,0.0006258057368210048,35.97051726221535
1157.84121231294,0.0005664226336865647,55.8889880976265
1160.527618838028,0.000350998484808422,63.85217690707883
1163.214025363116,0.0004068593873111833,154.7225496088915
1165.900431888204,0.0001846075931781728,83.88711693670147
1168.586838413292,0.0001673634053361237,51.95623546442729
1171.27324493838,0.0001734604745364734,128.9989114999633
1173.959651463468,0.0001708390528188651,2.05029868684925
1176.646057988556,0.0002636730307565402,133.8760654171377
1179.332464513644,0.0002361065681384609,109.3169287250656
1182.018871038732,0.0002089931124829957,132.7455143616001
1184.70527756382,0.0001224403993432132,25.36519835878585
1187.391684088908,9.916255684888228e-05,139.6285448285025
1190.078090613996,0.0001176359365847804,0.7887738793383576
1192.764497139084,0.0001283454113382843,12.0144406314763
1195.450903664173,8.253711772864862e-05,125.0175307559964
1198.13731018926,0.000155100407137311,67.70740496208013
1200.823716714349,0.0001638050289638479,160.7612541012412
1203.510123239437,3.301649313087932e-05,165.5186249949117
1206.196529764524,0.000181820953190134,178.1684487443762
1208.882936289613,0.000153477499500139,59.98748306263291
1211.569342814701,0.0002974265705266965,50.66879690284935
1214.255749339789,0.0001386998569352499,78.88236506987168
1216.942155864877,0.0001822911296440607,127.0673498215563
1219.628562389965,0.0001129883177174747,3.025672314731662
1222.314968915053,0.0002388839585563063,46.54973769336401
1225.001375440141,6.845447407577704e-05,40.30229321869884
1227.687781965229,0.0001949480988466078,46.72313315994953
1230.374188490317,0.0001329124364263478,1.586835550932816
1233.060595015405,0.0001456161042957441,62.58560930261549
1235.747001540493,0.000150233131657265,168.1868658783143
1238.433408065581,0.0002179368943249694,100.0123515735341
1241.119814590669,0.0002887859929475029,161.4775402916742
1243.806221115757,0.0003135334242102395,144.6042040751457
1246.492627640845,0.0002034829911284636,37.75265294545891
1249.179034165933,0.0001464773503913294,107.6480231784627
1251.865440691021,0.0002281191185641852,40.36898955734016
1254.551847216109,0.0002897171551353639,161.8639822756452
1257.238253741197,0.0002374039484665462,132.1541931821048
1259.924660266285,0.000293759174596175,170.3304229050486
1262.611066791373,0.0003020307553937395,76.55981625721336
1265.297473316461,0.0003984446461410849,178.9584081120111
1267.983879841549,0.0001365288813454728,171.7308288895862
1270.670286366637,0.0002712728570449412,64.99889975927262
1273.356692891725,0.0002310111683370939,131.5410297123456
1276.043099416813,5.025968473988612e-05,32.15402487955753
1278.729505941901,8.729878038995877e-05,119.1811451254218
1281.415912466989,0.0001498336073533496,137.922167244961
1284.102318992077,0.0001749745384454325,23.09051716824864
1286.788725517165,0.0001302283641058937,146.1151875842096
1289.475132042253,0.0001182452475669878,158.5431246758027
1292.161538567341,3.550383226901782e-05,53.1335089677342
1294.847945092429,0.0001995131076557488,123.9942222958334
1297.534351617518,0.0001838663697741646,25.31577576491646
1300.220758142606,3.143772735108652e-05,15.76225674717534
1302.907164667694,9.340310284185236e-05,42.80058121784672
1305.593571192782,0.0002607382978541382,11.95814989518936
1308.27997771787,0.0002657774889408359,160.7947056400642
1310.966384242958,0.0001780987358616829,176.0207337558345
1313.652790768046,9.409169340098628e-05,169.3739450577884
1316.339197293134,4.850705376706603e-05,106.5282609888475
1319.025603818222,0.0001106473208259686,169.6777537304472
1321.71201034331,0.0001970569571931833,172.9723000980015
1324.398416868398,0.000127718618379468,76.15802829509153
1327.084823393486,3.922425436865732e-05,47.57710835278486
1329.771229918574,0.0002091481047808179,7.280649192474257
1332.457636443662,9.868261346436743e-05,158.1234703250334
1335.14404296875,0.0002699181678850188,123.9085751422204
1337.830449493838,8.698585577115595e-05,129.2871985949512
1340.516856018926,0.0003289512328602883,109.979750340571
1343.203262544014,0.0001054035344855594,163.0908010548112
1345.889669069102,0.0001361202846861278,102.3608240421653
1348.57607559419,0.000114419718871045,149.34189115498
1351.262482119278,0.0002315018816161896,18.66829707460553
1353.948888644366,0.0001770493488478993,147.4047665849816
1356.635295169454,0.0001465099936065214,39.4201132952274
1359.321701694542,4.553796817375699e-05,118.8031686755504
1362.00810821963,0.0001907163662556824,121.3497381425253
1364.694514744718,0.0001065697816367012,29.09818056335059
1367.380921269806,0.0001785291381742578,108.3840470027875
1370.067327794894,9.759609910157816e-05,38.67728518446045
1372.753734319982,7.468489645124981e-05,177.2416048139503
1375.44014084507,0.0001643184959293888,22.10196130420616
1378.126547370158,5.777751439575982e-05,34.82413468490951
1380.812953895246,5.010929163945203e-05,119.0402695239068
1383.499360420334,6.659842221809569e-05,49.47126290780221
1386.185766945423,0.0001078378607853654,95.69580370903653
1388.87217347051,7.463908148707646e-05,126.740361838962
1391.558579995599,0.0001083227844685959,65.42054020939761
1394.244986520687,0.0001733459606127073,6.475960010385284
1396.931393045774,8.516884056907716e-05,139.3697425719445
1399.617799570863,0.0001273364389711752,21.33715221428595
1402.304206095951,4.496050789067609e-05,37.85035229042279
1404.990612621039,0.0001740377087716512,115.6550053829658
1407.677019146127,7.806259879786646e-05,84.94911297235835
1410.363425671215,0.0001349380226863041,22.18113873587121
1413.049832196303,0.0003008550678129057,166.5666985549051
1415.736238721391,0.0002322948027070835,50.83880013173966
1418.422645246479,0.0002772913157957552,13.4738427312935
1421.109051771567,0.0002072252734251842,131.9342031813704
1423.795458296655,0.0001635846648315816,0.9159417421459728
1426.481864821743,0.0001651875769604263,43.24794060961892
1429.168271346831,8.789639691421169e-05,28.92117705500593
1431.854677871919,0.0001624853649176705,115.5039450033095
1434.541084397007,0.0003232290156403495,160.1233626241568
1437.227490922095,5.879677389216992e-05,9.859239002632576
1439.913897447183,0.0002170066737852425,133.6169932452779
1442.600303972271,0.0001049014429030707,35.35102805335862
1445.286710497359,0.0001028836310860982,84.36437586786398
1447.973117022447,5.354050547660895e-05,13.0579641454086
1450.659523547535,0.0001354622934780163,172.7432764717384
